model_error,format_error,batch_size,n_policy_types,max_n_requirements,iteration,chunk,time,total,success,fail,wrong,accuracy,prompt_tokens,completion_tokens,total_cost,diff,conflict_exist,conflict_detect
,,1,1,100,1,70,0,0,0,0,0,0,318,48,0.0005729999999999999,"{'status': 'ERROR', 'reason': 'Conflict: sofia can reach 100.0.23.0/24, but the requirement states that sofia cannot reach 100.0.23.0/24.'}",True,True
,,1,1,100,1,71,0.614422082901001,0,0,1,0,0.0,301,13,0.00047749999999999995,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'brussels': ['100.0.6.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,72,0,0,0,0,0,0,314,43,0.000557,"{'status': 'ERROR', 'reason': 'conflict: madrid cannot reach 100.0.1.0/24 and 100.0.1.0/24 is accessible from madrid.'}",True,True
,,1,1,100,1,73,0.5138721466064453,0,0,1,0,0.0,305,13,0.0004835,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'athens': ['100.0.24.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,74,0,0,0,0,0,0,315,31,0.0005345,"{'status': 'ERROR', 'reason': 'Conflicting requirements for reachability from Zurich to 100.0.25.0/24.'}",True,True
,,1,1,100,1,75,0.6120321750640869,0,0,1,0,0.0,305,13,0.0004835,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'strasbourg': ['100.0.8.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,76,0,0,0,0,0,0,318,50,0.000577,"{'status': 'ERROR', 'reason': 'The requirements have a conflict. Madrid cannot reach 100.0.23.0/24 but traffic originating from Madrid must reach the subnet 100.0.23.0/24.'}",True,True
,,1,1,100,1,77,0.7131872177124023,0,0,1,0,0.0,304,13,0.000482,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'barcelona': ['100.0.5.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,78,0,0,0,0,0,0,316,31,0.000536,"{'status': 'ERROR', 'reason': 'Contradictory requirements for reachability from lyon to 100.0.1.0/24'}",True,True
,,1,1,100,1,79,0.6134629249572754,0,0,1,0,0.0,300,13,0.00047599999999999997,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'athens': ['100.0.23.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,80,0,0,0,0,0,0,316,44,0.000562,"{'status': 'ERROR', 'reason': 'Conflict: praha cannot reach 100.0.14.0/24 but 100.0.14.0/24 is accessible from praha.'}",True,True
,,1,1,100,1,81,0.4898860454559326,0,0,1,0,0.0,300,13,0.00047599999999999997,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'brussels': ['100.0.13.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,82,0,0,0,0,0,0,316,45,0.000564,"{'status': 'ERROR', 'reason': 'Conflict: zurich cannot reach 100.0.4.0/24, but 100.0.4.0/24 is accessible from zurich.'}",True,True
,,1,1,100,1,83,0.6144390106201172,0,0,1,0,0.0,302,13,0.000479,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'frankfurt': ['100.0.4.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,84,0,0,0,0,0,0,320,50,0.00058,"{'status': 'ERROR', 'reason': 'Conflict: Brussels cannot reach 100.0.23.0/24, but traffic originating from Brussels should be able to reach the subnet 100.0.23.0/24.'}",True,True
,,1,1,100,1,85,0.8556139469146729,0,0,1,0,0.0,304,13,0.000482,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'bucharest': ['100.0.20.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,86,0,0,0,0,0,0,322,42,0.000567,"{'status': 'ERROR', 'reason': 'Conflict: Bratislava can reach 100.0.0.0/24, which contradicts the requirement that it cannot reach this prefix.'}",True,True
,,1,1,100,1,87,0.6135518550872803,0,0,1,0,0.0,300,13,0.00047599999999999997,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'athens': ['100.0.18.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,88,0,0,0,0,0,0,318,44,0.000565,"{'status': 'ERROR', 'reason': 'Conflict: basel cannot reach 100.0.31.0/24 and 100.0.31.0/24 is reachable from basel.'}",True,True
,,1,1,100,1,89,0.5115189552307129,0,0,1,0,0.0,300,13,0.00047599999999999997,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'london': ['100.0.25.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,90,0,0,0,0,0,0,316,45,0.000564,"{'status': 'ERROR', 'reason': 'Conflict: Strasbourg cannot reach 100.0.26.0/24, but 100.0.26.0/24 is accessible from Strasbourg.'}",True,True
,,1,1,100,1,91,1.0492701530456543,0,0,1,0,0.0,304,13,0.000482,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'bucharest': ['100.0.13.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,92,0,0,0,0,0,0,320,31,0.0005420000000000001,"{'status': 'ERROR', 'reason': 'Conflict in reachability requirements for basel and subnet 100.0.32.0/24'}",True,True
,,1,1,100,1,93,0.6633341312408447,0,0,1,0,0.0,303,13,0.00048049999999999997,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'praha': ['100.0.21.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,94,0,0,0,0,0,0,318,53,0.000583,"{'status': 'ERROR', 'reason': 'Conflict: praha is not allowed to reach 100.0.32.0/24, but connectivity from praha to 100.0.32.0/24 is established.'}",True,True
,,1,1,100,1,95,0.6009740829467773,0,0,1,0,0.0,302,13,0.000479,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'barcelona': ['100.0.15.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,96,0,0,0,0,0,0,313,31,0.0005315000000000001,"{'status': 'ERROR', 'reason': 'Conflicting requirements for reachability from Barcelona to 100.0.11.0/24.'}",True,True
,,1,1,100,1,97,0.6139669418334961,0,0,1,0,0.0,302,13,0.000479,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'milan': ['100.0.3.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,1,1,100,1,98,0,0,0,0,0,0,318,48,0.0005729999999999999,"{'status': 'ERROR', 'reason': 'Conflicting requirements: Rotterdam cannot reach 100.0.15.0/24 and traffic from Rotterdam must reach 100.0.15.0/24.'}",True,True
,,1,1,100,1,99,0.5076701641082764,0,0,1,0,0.0,302,13,0.000479,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'bucharest': ['100.0.2.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,0,0,0,0,0,0,0,331,48,0.0005925000000000001,"{'status': 'ERROR', 'reason': 'Conflict: Paris is not allowed to reach 100.0.14.0/24, but connectivity from Paris to 100.0.14.0/24 is established.'}",True,True
,,2,1,100,1,1,0.7164239883422852,0,0,2,0,0.0,318,13,0.000503,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'zurich': ['100.0.21.0/24'], 'london': ['100.0.26.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,2,0,0,0,0,0,0,328,42,0.000576,"{'status': 'ERROR', 'reason': 'Conflict: madrid cannot reach 100.0.3.0/24 but 100.0.3.0/24 is accessible from madrid.'}",True,True
,,2,1,100,1,3,0.7877779006958008,0,0,2,0,0.0,320,13,0.000506,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'rotterdam': ['100.0.25.0/24'], 'warsaw': ['100.0.23.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,4,0,0,0,0,0,0,340,32,0.0005740000000000001,"{'status': 'ERROR', 'reason': 'Conflict in reachability requirements between Brussels and Kiev for subnet 100.0.3.0/24'}",True,True
,,2,1,100,1,5,0,0,0,0,0,0,320,63,0.000606,"{'status': 'ERROR', 'reason': 'Conflicting requirements for reachability. Paris can reach 100.0.10.0/24, but Zurich is also required to reach 100.0.3.0/24 which overlaps with 100.0.10.0/24.'}",False,True
,,2,1,100,1,6,0,0,0,0,0,0,338,53,0.000613,"{'status': 'ERROR', 'reason': 'Conflict: istanbul cannot reach 100.0.10.0/24 but traffic originating from istanbul can reach the subnet 100.0.10.0/24.'}",True,True
,,2,1,100,1,7,0.5203418731689453,0,0,2,0,0.0,321,13,0.0005075,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'london': ['100.0.23.0/24'], 'barcelona': ['100.0.6.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,8,0.9936528205871582,0,0,2,0,0.0,333,13,0.0005255,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'frankfurt': ['100.0.5.0/24'], 'kiev': ['100.0.14.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",True,False
,,2,1,100,1,9,0.5156660079956055,0,0,2,0,0.0,317,13,0.0005015,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'roma': ['100.0.21.0/24'], 'athens': ['100.0.8.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,10,0,0,0,0,0,0,337,47,0.0005995000000000001,"{'status': 'ERROR', 'reason': 'Conflict: lyon cannot reach 100.0.10.0/24, but traffic originating from lyon can reach the subnet 100.0.10.0/24.'}",True,True
,,2,1,100,1,11,0.6049327850341797,0,0,2,0,0.0,321,13,0.0005075,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'roma': ['100.0.18.0/24'], 'bucharest': ['100.0.15.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,12,0,0,0,0,0,0,332,45,0.0005880000000000001,"{'status': 'ERROR', 'reason': 'Conflicting requirement: Luxembourg cannot reach 100.0.1.0/24 and can reach 100.0.1.0/24.'}",True,True
,,2,1,100,1,13,1.1372401714324951,0,0,2,0,0.0,321,13,0.0005075,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'lyon': ['100.0.26.0/24'], 'milan': ['100.0.4.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,14,0,0,0,0,0,0,333,51,0.0006015,"{'status': 'ERROR', 'reason': 'Conflict: 100.0.27.0/24 is set to be reachable from both roma and budapest, but budapest cannot reach 100.0.27.0/24.'}",True,True
,,2,1,100,1,15,0.8264822959899902,0,0,2,0,0.0,323,13,0.0005105,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'strasbourg': ['100.0.22.0/24'], 'sofia': ['100.0.24.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,16,0,0,0,0,0,0,334,44,0.000589,"{'status': 'ERROR', 'reason': 'Conflict in requirements: Madrid cannot reach 100.0.5.0/24 and 100.0.5.0/24 is reachable from Madrid.'}",True,True
,,2,1,100,1,17,0.5447068214416504,0,0,2,0,0.0,320,13,0.000506,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'rotterdam': ['100.0.32.0/24'], 'strasbourg': ['100.0.9.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,18,0,0,0,0,0,0,334,34,0.0005690000000000001,"{'status': 'ERROR', 'reason': 'Conflict: frankfurt must not reach 100.0.6.0/24, but the connectivity is established.'}",True,True
,,2,1,100,1,19,0.7180140018463135,0,0,2,0,0.0,317,13,0.0005015,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'roma': ['100.0.23.0/24'], 'sofia': ['100.0.1.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,20,0,0,0,0,0,0,331,41,0.0005785000000000001,"{'status': 'ERROR', 'reason': 'Conflict: Frankfurt cannot reach 100.0.0.0/24 but also can reach 100.0.0.0/24.'}",True,True
,,2,1,100,1,21,0.8176681995391846,0,0,2,0,0.0,313,13,0.0004955000000000001,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'barcelona': ['100.0.24.0/24'], 'roma': ['100.0.6.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,22,0,0,0,0,0,0,335,31,0.0005645,"{'status': 'ERROR', 'reason': 'Conflict in reachability requirements for subnet 100.0.2.0/24 from Paris.'}",True,True
,,2,1,100,1,23,1.3001530170440674,0,0,2,0,0.0,320,13,0.000506,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'istanbul': ['100.0.24.0/24'], 'budapest': ['100.0.20.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,24,0,0,0,0,0,0,338,48,0.000603,"{'status': 'ERROR', 'reason': 'Conflict: vienna cannot reach 100.0.21.0/24 and Traffic originating from vienna can reach the subnet 100.0.21.0/24.'}",True,True
,,2,1,100,1,25,0.5797169208526611,0,0,2,0,0.0,322,13,0.000509,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'geneva': ['100.0.4.0/24'], 'london': ['100.0.15.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,26,0.5066030025482178,0,0,2,0,0.0,334,13,0.000527,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'budapest': ['100.0.28.0/24'], 'strasbourg': ['100.0.6.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",True,False
,,2,1,100,1,27,0.5703458786010742,0,0,2,0,0.0,317,13,0.0005015,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'roma': ['100.0.29.0/24'], 'lyon': ['100.0.31.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,28,0,0,0,0,0,0,336,47,0.000598,"{'status': 'ERROR', 'reason': 'Conflict: zurich cannot reach 100.0.14.0/24, but connectivity from zurich to 100.0.14.0/24 is established.'}",True,True
,,2,1,100,1,29,0.5091609954833984,0,0,2,0,0.0,320,13,0.000506,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'zurich': ['100.0.0.0/24'], 'rotterdam': ['100.0.20.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,30,0,0,0,0,0,0,333,46,0.0005915,"{'status': 'ERROR', 'reason': 'Conflict: Strasbourg cannot reach 100.0.24.0/24 but connectivity from Strasbourg to 100.0.24.0/24 is established.'}",True,True
,,2,1,100,1,31,0.5415971279144287,0,0,2,0,0.0,316,13,0.0005,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'madrid': ['100.0.31.0/24'], 'praha': ['100.0.0.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,32,0,0,0,0,0,0,337,34,0.0005735000000000001,"{'status': 'ERROR', 'reason': 'Conflicting requirements for reachability of 100.0.21.0/24 from Bratislava.'}",True,True
,,2,1,100,1,33,0.542731761932373,0,0,2,0,0.0,319,17,0.0005125,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'amsterdam': ['100.0.8.0/24'], 'luxembourg': ['100.0.20.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,34,0.6451780796051025,0,0,2,0,0.0,335,13,0.0005285,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'madrid': ['100.0.14.0/24'], 'barcelona': ['100.0.23.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",True,False
,,2,1,100,1,35,0.5123567581176758,0,0,2,0,0.0,318,13,0.000503,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'sofia': ['100.0.23.0/24'], 'brussels': ['100.0.6.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,36,0.5588784217834473,0,0,2,0,0.0,335,13,0.0005285,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'madrid': ['100.0.1.0/24'], 'athens': ['100.0.24.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",True,False
,,2,1,100,1,37,0.563586950302124,0,0,2,0,0.0,323,13,0.0005105,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'zurich': ['100.0.25.0/24'], 'strasbourg': ['100.0.8.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,38,0,0,0,0,0,0,333,29,0.0005575,"{'status': 'ERROR', 'reason': 'Conflict in reachability requirement for Madrid to 100.0.23.0/24'}",True,True
,,2,1,100,1,39,0.5446410179138184,0,0,2,0,0.0,324,13,0.0005120000000000001,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'lyon': ['100.0.1.0/24'], 'athens': ['100.0.23.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,40,0,0,0,0,0,0,336,46,0.000596,"{'status': 'ERROR', 'reason': 'Conflict: praha cannot reach 100.0.14.0/24 and the subnet 100.0.14.0/24 is reachable from praha.'}",True,True
,,2,1,100,1,41,0.7154908180236816,0,0,2,0,0.0,320,13,0.000506,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'zurich': ['100.0.4.0/24'], 'frankfurt': ['100.0.4.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,42,0,0,0,0,0,0,339,51,0.0006105,"{'status': 'ERROR', 'reason': 'Conflict: brussels cannot reach 100.0.23.0/24 but traffic originating from brussels can reach the subnet 100.0.23.0/24'}",True,True
,,2,1,100,1,43,0,0,0,0,0,0,320,48,0.000576,"{'status': 'ERROR', 'reason': 'Conflict: bratislava can reach 100.0.0.0/24 directly, but athens is required to reach 100.0.18.0/24'}",False,True
,,2,1,100,1,44,0,0,0,0,0,0,333,52,0.0006035000000000001,"{'status': 'ERROR', 'reason': 'Conflict: London cannot reach 100.0.25.0/24 but traffic originating from London should be able to reach the subnet 100.0.25.0/24.'}",True,True
,,2,1,100,1,45,1.0231940746307373,0,0,2,0,0.0,324,17,0.0005200000000000001,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'strasbourg': ['100.0.26.0/24'], 'bucharest': ['100.0.13.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,46,0,0,0,0,0,0,334,35,0.000571,"{'status': 'ERROR', 'reason': 'Conflict: Basel is both allowed and forbidden to reach 100.0.32.0/24'}",True,True
,,2,1,100,1,47,0.6286730766296387,0,0,2,0,0.0,319,13,0.0005045000000000001,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'praha': ['100.0.32.0/24'], 'barcelona': ['100.0.15.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,2,1,100,1,48,0.4961130619049072,0,0,2,0,0.0,333,13,0.0005255,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'barcelona': ['100.0.11.0/24'], 'milan': ['100.0.3.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",True,False
,,2,1,100,1,49,0.9201509952545166,0,0,2,0,0.0,316,13,0.0005,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'rotterdam': ['100.0.15.0/24'], 'bucharest': ['100.0.2.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,5,1,100,1,0,0,0,0,0,0,0,378,48,0.000663,"{'status': 'ERROR', 'reason': 'Conflict in reachability: London cannot reach 100.0.26.0/24, but connectivity from London to 100.0.26.0/24 is established.'}",True,True
,,5,1,100,1,1,0.6138579845428467,0,0,5,0,0.0,363,13,0.0005704999999999999,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'madrid': ['100.0.11.0/24'], 'rotterdam': ['100.0.25.0/24'], 'warsaw': ['100.0.23.0/24'], 'brussels': ['100.0.31.0/24'], 'kiev': ['100.0.3.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,5,1,100,1,2,0,0,0,0,0,0,384,33,0.000642,"{'status': 'ERROR', 'reason': 'Conflict in reachability requirement for subnet 100.0.10.0/24 from Istanbul and Paris.'}",True,True
,,5,1,100,1,3,0.5254290103912354,0,0,5,0,0.0,367,13,0.0005765,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'barcelona': ['100.0.6.0/24'], 'frankfurt': ['100.0.5.0/24'], 'kiev': ['100.0.14.0/24'], 'roma': ['100.0.21.0/24'], 'athens': ['100.0.8.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,5,1,100,1,4,0,0,0,0,0,0,380,41,0.000652,"{'status': 'ERROR', 'reason': 'Conflict: roma cannot reach 100.0.18.0/24 and roma can reach 100.0.18.0/24.'}",True,True
,,5,1,100,1,5,0.6137452125549316,0,0,5,0,0.0,373,13,0.0005855,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'luxembourg': ['100.0.1.0/24'], 'lyon': ['100.0.26.0/24'], 'milan': ['100.0.4.0/24'], 'roma': ['100.0.15.0/24'], 'budapest': ['100.0.27.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,5,1,100,1,6,0.593695878982544,0,0,5,0,0.0,388,13,0.000608,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'strasbourg': ['100.0.22.0/24'], 'sofia': ['100.0.24.0/24'], 'luxembourg': ['100.0.4.0/24'], 'madrid': ['100.0.5.0/24'], 'rotterdam': ['100.0.32.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",True,False
,,5,1,100,1,7,0.7355787754058838,0,0,5,0,0.0,365,13,0.0005735,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'strasbourg': ['100.0.9.0/24'], 'frankfurt': ['100.0.6.0/24'], 'praha': ['100.0.23.0/24'], 'roma': ['100.0.23.0/24'], 'sofia': ['100.0.1.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,5,1,100,1,8,0,0,0,0,0,0,385,44,0.0006655,"{'status': 'ERROR', 'reason': 'Conflict: roma cannot reach 100.0.6.0/24 but connectivity from roma to 100.0.6.0/24 is established.'}",True,True
,,5,1,100,1,9,0.9247608184814453,0,0,5,0,0.0,377,13,0.0005915,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'istanbul': ['100.0.0.0/24', '100.0.24.0/24'], 'budapest': ['100.0.20.0/24', '100.0.11.0/24'], 'vienna': ['100.0.21.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,5,1,100,1,10,0,0,0,0,0,0,385,47,0.0006715,"{'status': 'ERROR', 'reason': 'Conflict in reachability requirements: budapest cannot reach 100.0.28.0/24 and budapest can reach 100.0.28.0/24.'}",True,True
,,5,1,100,1,11,0.7165927886962891,0,0,5,0,0.0,368,17,0.0005859999999999999,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'lyon': ['100.0.31.0/24'], 'zurich': ['100.0.14.0/24', '100.0.0.0/24'], 'praha': ['100.0.20.0/24'], 'rotterdam': ['100.0.20.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",False,False
,,5,1,100,1,12,0.6128132343292236,0,0,5,0,0.0,394,13,0.000617,"{'type_changes': {'root': {'old_type': <class 'dict'>, 'new_type': <class 'str'>, 'old_value': {'reachability': {'kiev': ['100.0.9.0/24'], 'strasbourg': ['100.0.24.0/24'], 'madrid': ['100.0.31.0/24'], 'praha': ['100.0.0.0/24'], 'bratislava': ['100.0.21.0/24']}, 'waypoint': {}, 'loadbalancing': {}}, 'new_value': 'no conflict'}}}",True,False
